Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Time/Total,Time/Epoch,Time/Update,Time/Evaluate,Train/Epoch,TotalSteps,Loss/Loss_diffuser,Loss/Loss_inv,Loss/Loss_total
nan,nan,nan,26911.68359375,185.5101776123047,185.5101776123047,0.0,139.0,139000.0,0.0010637770174071193,5.503407010110095e-07,0.0005321635981090367
nan,nan,nan,27094.615234375,182.9318389892578,182.9318389892578,0.0,140.0,140000.0,0.0010746715124696493,5.20694868555438e-07,0.0005375961773097515
nan,nan,nan,27278.15625,183.54116821289062,183.54116821289062,0.0,141.0,141000.0,0.0010305942269042134,4.705344451849669e-07,0.000515532388817519
nan,nan,nan,27459.685546875,181.5283203125,181.5283203125,0.0,142.0,142000.0,0.0010668884497135878,4.295199289572338e-07,0.0005336589529179037
nan,nan,nan,27643.77734375,184.09158325195312,184.09158325195312,0.0,143.0,143000.0,0.0010288506746292114,6.370744927153282e-07,0.0005147439078427851
nan,nan,nan,27826.57421875,182.79660034179688,182.79660034179688,0.0,144.0,144000.0,0.0010847910307347775,5.067976758255099e-07,0.000542648893315345
nan,nan,nan,28010.1484375,183.57479858398438,183.57479858398438,0.0,145.0,145000.0,0.001086676144041121,4.2325038407398097e-07,0.000543549656867981
nan,nan,nan,28194.798828125,184.6503143310547,184.6503143310547,0.0,146.0,146000.0,0.0010831888066604733,6.16375359641097e-07,0.0005419025546871126
nan,nan,nan,28377.107421875,182.3081512451172,182.3081512451172,0.0,147.0,147000.0,0.001047685625962913,3.273914899182273e-07,0.0005240065511316061
nan,nan,nan,28561.421875,184.31480407714844,184.31480407714844,0.0,148.0,148000.0,0.0010216499213129282,4.792879053638899e-07,0.0005110646598041058
nan,nan,nan,28745.068359375,183.64706420898438,183.64706420898438,0.0,149.0,149000.0,0.0010498277842998505,5.052763185631193e-07,0.0005251666298136115
nan,nan,nan,28927.62109375,182.55152893066406,182.55152893066406,0.0,150.0,150000.0,0.0010486493119969964,4.5552437200058193e-07,0.0005245524807833135
nan,nan,nan,29110.673828125,183.05433654785156,183.05433654785156,0.0,151.0,151000.0,0.0010284911841154099,4.0054402461464633e-07,0.0005144457682035863
nan,nan,nan,29294.7265625,184.05117797851562,184.05117797851562,0.0,152.0,152000.0,0.0009886932093650103,5.080738105789351e-07,0.0004946006811223924
nan,nan,nan,29478.2578125,183.53184509277344,183.53184509277344,0.0,153.0,153000.0,0.0011247689835727215,3.922591531591024e-07,0.0005625807098113
nan,nan,nan,29663.2734375,185.0149383544922,185.0149383544922,0.0,154.0,154000.0,0.0010115810437127948,5.106942921884183e-07,0.0005060458788648248
nan,nan,nan,29847.158203125,183.885498046875,183.885498046875,0.0,155.0,155000.0,0.0011324224760755897,4.2872940753113653e-07,0.0005664255586452782
nan,nan,nan,30030.306640625,183.14910888671875,183.14910888671875,0.0,156.0,156000.0,0.0009707534336484969,4.256972658822633e-07,0.0004855895531363785
nan,nan,nan,30214.39453125,184.0865020751953,184.0865020751953,0.0,157.0,157000.0,0.0010176656069234014,4.444106025403016e-07,0.0005090550403110683
nan,nan,nan,30400.80859375,186.41531372070312,186.41531372070312,0.0,158.0,158000.0,0.0010320073924958706,4.79102027384215e-07,0.0005162432207725942
nan,nan,nan,30583.62109375,182.81166076660156,182.81166076660156,0.0,159.0,159000.0,0.0010330722434446216,4.306146763610741e-07,0.0005167514318600297
nan,nan,nan,30768.16796875,184.54803466796875,184.54803466796875,0.0,160.0,160000.0,0.0010343887843191624,4.954515588906361e-07,0.0005174421239644289
nan,nan,nan,30949.640625,181.4716339111328,181.4716339111328,0.0,161.0,161000.0,0.0010143950348719954,4.7280744297495403e-07,0.0005074338987469673
nan,nan,nan,31133.419921875,183.779052734375,183.779052734375,0.0,162.0,162000.0,0.0010050216224044561,4.037687801883294e-07,0.000502712675370276
nan,nan,nan,31317.302734375,183.8828125,183.8828125,0.0,163.0,163000.0,0.001004235353320837,4.7092888166844205e-07,0.0005023531848564744
nan,nan,nan,31503.82421875,186.5213165283203,186.5213165283203,0.0,164.0,164000.0,0.0010064942762255669,4.420581660724565e-07,0.0005034681526012719
nan,nan,nan,31686.142578125,182.31822204589844,182.31822204589844,0.0,165.0,165000.0,0.001000157673843205,4.6391247110477707e-07,0.0005003107944503427
nan,nan,nan,31869.177734375,183.03480529785156,183.03480529785156,0.0,166.0,166000.0,0.0010056085884571075,4.1834283592834254e-07,0.0005030134925618768
nan,nan,nan,32054.70703125,185.53054809570312,185.53054809570312,0.0,167.0,167000.0,0.0010055475868284702,4.790755383510259e-07,0.000503013376146555
nan,nan,nan,32240.0078125,185.300537109375,185.300537109375,0.0,168.0,168000.0,0.0009986533550545573,3.769751231175178e-07,0.0004995151539333165
nan,nan,nan,32424.244140625,184.2356719970703,184.2356719970703,0.0,169.0,169000.0,0.0009597077150829136,5.178330297894718e-07,0.0004801127943210304
nan,nan,nan,32606.8359375,182.5923309326172,182.5923309326172,0.0,170.0,170000.0,0.0009687890415079892,3.489305981929647e-07,0.00048456902732141316
nan,nan,nan,32789.33203125,182.49574279785156,182.49574279785156,0.0,171.0,171000.0,0.0010331113589927554,5.051970788372273e-07,0.0005168082425370812
nan,nan,nan,32972.59375,183.26339721679688,183.26339721679688,0.0,172.0,172000.0,0.0010153594193980098,4.971735734216054e-07,0.0005079282564111054
nan,nan,nan,33158.74609375,186.15182495117188,186.15182495117188,0.0,173.0,173000.0,0.000928772846236825,3.64861620028023e-07,0.0004645688459277153
nan,nan,nan,33343.06640625,184.31793212890625,184.31793212890625,0.0,174.0,174000.0,0.0010051800636574626,4.4845879187960236e-07,0.0005028143059462309
nan,nan,nan,33527.734375,184.66983032226562,184.66983032226562,0.0,175.0,175000.0,0.0009152790298685431,4.404041078487353e-07,0.0004578597145155072
nan,nan,nan,33710.703125,182.96670532226562,182.96670532226562,0.0,176.0,176000.0,0.0009566886001266539,4.6795057073723e-07,0.0004785782948601991
